file,class,method,variable,usage
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",useListener,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",input,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",showDiagnosticErrors,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",returnObject,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",endStage,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",useVisitor,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",profile,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",startRuleName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",parserName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"createOptionsForJavaToolTests/12[java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,java.lang.String,java.lang.String,boolean,boolean,org.antlr.v4.test.tool.Stage,boolean]",grammarFileName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],fis,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],fileName,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],size,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],data,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],isr,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],fullFileName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,load/1[java.lang.String],n,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,semanticProcess/1[org.antlr.v4.tool.Grammar],g,5
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,semanticProcess/1[org.antlr.v4.tool.Grammar],antlr,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,semanticProcess/1[org.antlr.v4.tool.Grammar],sem,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,semanticProcess/1[org.antlr.v4.tool.Grammar],imp,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",grammarStr,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",lexerName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",input,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",showDiagnosticErrors,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",workingDir,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",startRuleName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",parserName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\ToolTestUtils.java,org.antlr.v4.test.tool.ToolTestUtils,"execParser/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,java.nio.file.Path]",grammarFileName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,sum/1[long[]],result,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,sum/1[long[]],array,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,sum/1[long[]],i,3
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse1/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",factory,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse1/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",sources,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse1/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",shuffleSources,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse1/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",currentPass,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse2/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",factory,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse2/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",sources,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse2/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",shuffleSources,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"parse2/4[int,org.antlr.v4.test.tool.TestPerformance.ParserFactory,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>,boolean]",currentPass,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",result,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",filesFilter,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",file,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",sources,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",children,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",directoriesFilter,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",directory,3
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",recursive,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"loadSources/5[java.io.File,java.io.FilenameFilter,java.io.FilenameFilter,boolean,java.util.Collection<org.antlr.v4.test.tool.TestPerformance.InputDescriptor>]",child,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,average,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,data,6
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,tokenData,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,data2,3
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,i,35
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,j,25
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,sum,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,diff,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,ignoreCount67,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,fileCount,7
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,ignoreCount95,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,high95,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,points,9
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,averageValue,7
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,low67,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,high67,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,low95,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,stddev,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,computeTimingStatistics/0,value,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"updateChecksum/2[org.antlr.v4.test.tool.TestPerformance.MurmurHashChecksum,int]",checksum,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,"updateChecksum/2[org.antlr.v4.test.tool.TestPerformance.MurmurHashChecksum,int]",value,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],leafPrefix,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],grammar1,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],grammar2,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],equeue,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],level,14
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],tempDir,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],startTime,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],endTime,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],tempDirPath,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],grammarFormat,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,testExponentialInclude/1[java.nio.file.Path],levels,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],lexerName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],extraOptionsArray,0
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],extraOptions,6
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],runOptions,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],leftRecursive,3
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],body,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],runner,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],parserName,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,compileJavaParser/1[boolean],grammarFileName,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance,getOptionsDescription/1[java.lang.String],topPackage,2
